casa_idx,tipo,detector,familia,score_raw,score_norm,tau_norm,detectado
5,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.179104,0.14193,0.619768,False
5,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,1.191888,0.145862,0.619768,False
5,FlatLine,SigMaHaKNN_d2_k20,Signatures,2.620404,0.585139,0.619768,False
5,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,1.12815,0.126262,0.619768,False
6,normal,SigMaHaKNN_d2_k20,Signatures,1.180251,0.142283,0.619768,False
6,PartialBypass,SigMaHaKNN_d2_k20,Signatures,0.63925,0.0,0.619768,False
6,Smoothing,SigMaHaKNN_d2_k20,Signatures,0.956025,0.073332,0.619768,False
6,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,1.538388,0.252413,0.619768,False
6,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.079906,0.111427,0.619768,False
6,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,1.149495,0.132825,0.619768,False
6,FlatLine,SigMaHaKNN_d2_k20,Signatures,1.340892,0.191681,0.619768,False
6,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,1.256753,0.165808,0.619768,False
7,normal,SigMaHaKNN_d2_k20,Signatures,6.916623,1.906251,0.619768,True
7,PartialBypass,SigMaHaKNN_d2_k20,Signatures,2.00181,0.394918,0.619768,False
7,Smoothing,SigMaHaKNN_d2_k20,Signatures,1.932848,0.373711,0.619768,False
7,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,10.07585,2.0,0.619768,True
7,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.31749,0.184485,0.619768,False
7,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,6.776986,1.863312,0.619768,True
7,FlatLine,SigMaHaKNN_d2_k20,Signatures,7.18026,1.987321,0.619768,True
7,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,6.924547,1.908688,0.619768,True
8,normal,SigMaHaKNN_d2_k20,Signatures,7.069835,1.953365,0.619768,True
8,PartialBypass,SigMaHaKNN_d2_k20,Signatures,2.584484,0.574093,0.619768,False
8,Smoothing,SigMaHaKNN_d2_k20,Signatures,2.074313,0.417213,0.619768,False
8,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,0.670852,0.0,0.619768,False
8,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.542986,0.253826,0.619768,False
8,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,10.120377,2.0,0.619768,True
8,FlatLine,SigMaHaKNN_d2_k20,Signatures,7.365091,2.0,0.619768,True
8,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,6.9901,1.928846,0.619768,True
9,normal,SigMaHaKNN_d2_k20,Signatures,3.020836,0.708274,0.619768,True
9,PartialBypass,SigMaHaKNN_d2_k20,Signatures,1.664721,0.291261,0.619768,False
9,Smoothing,SigMaHaKNN_d2_k20,Signatures,1.303691,0.180242,0.619768,False
9,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,1.970378,0.385252,0.619768,False
9,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.219147,0.154244,0.619768,False
9,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,1.291738,0.176566,0.619768,False
9,FlatLine,SigMaHaKNN_d2_k20,Signatures,4.962079,1.305217,0.619768,True
9,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,2.008839,0.397079,0.619768,False
0,normal,SigMaHaKNN_d2_k3,Signatures,2.282134,2.0,0.999689,True
0,PartialBypass,SigMaHaKNN_d2_k3,Signatures,0.905695,0.528203,0.999689,False
0,Smoothing,SigMaHaKNN_d2_k3,Signatures,2.135852,2.0,0.999689,True
0,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,293.669094,2.0,0.999689,True
0,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,6.392485,2.0,0.999689,True
0,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,6.458884,2.0,0.999689,True
0,FlatLine,SigMaHaKNN_d2_k3,Signatures,3.84505,2.0,0.999689,True
0,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,1.00674,0.719678,0.999689,False
1,normal,SigMaHaKNN_d2_k3,Signatures,3.44013,2.0,0.999689,True
1,PartialBypass,SigMaHaKNN_d2_k3,Signatures,3.328628,2.0,0.999689,True
1,Smoothing,SigMaHaKNN_d2_k3,Signatures,0.352391,0.0,0.999689,False
1,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,2.513134,2.0,0.999689,True
1,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,10.541861,2.0,0.999689,True
1,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,1.620468,1.882664,0.999689,True
1,FlatLine,SigMaHaKNN_d2_k3,Signatures,0.73225,0.199533,0.999689,False
1,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,2.768709,2.0,0.999689,True
2,normal,SigMaHaKNN_d2_k3,Signatures,5.735187,2.0,0.999689,True
2,PartialBypass,SigMaHaKNN_d2_k3,Signatures,1.927887,2.0,0.999689,True
2,Smoothing,SigMaHaKNN_d2_k3,Signatures,13.17568,2.0,0.999689,True
2,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,8.999097,2.0,0.999689,True
2,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,12.947848,2.0,0.999689,True
2,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,2.727445,2.0,0.999689,True
2,FlatLine,SigMaHaKNN_d2_k3,Signatures,3.777623,2.0,0.999689,True
2,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,2.627321,2.0,0.999689,True
3,normal,SigMaHaKNN_d2_k3,Signatures,13.373385,2.0,0.999689,True
3,PartialBypass,SigMaHaKNN_d2_k3,Signatures,1.861885,2.0,0.999689,True
3,Smoothing,SigMaHaKNN_d2_k3,Signatures,1.40111,1.466991,0.999689,True
3,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,0.986933,0.682146,0.999689,False
3,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,1.553298,1.75538,0.999689,True
3,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,15.259234,2.0,0.999689,True
3,FlatLine,SigMaHaKNN_d2_k3,Signatures,4.871401,2.0,0.999689,True
3,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,13.373385,2.0,0.999689,True
4,normal,SigMaHaKNN_d2_k3,Signatures,0.454336,0.0,0.999689,False
4,PartialBypass,SigMaHaKNN_d2_k3,Signatures,9.735354,2.0,0.999689,True
4,Smoothing,SigMaHaKNN_d2_k3,Signatures,12.714146,2.0,0.999689,True
4,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,8.878208,2.0,0.999689,True
4,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,14.099916,2.0,0.999689,True
4,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,1.575172,1.796829,0.999689,True
4,FlatLine,SigMaHaKNN_d2_k3,Signatures,5.375346,2.0,0.999689,True
4,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,2.405511,2.0,0.999689,True
5,normal,SigMaHaKNN_d2_k3,Signatures,7.455219,2.0,0.999689,True
5,PartialBypass,SigMaHaKNN_d2_k3,Signatures,15.558578,2.0,0.999689,True
5,Smoothing,SigMaHaKNN_d2_k3,Signatures,21.71003,2.0,0.999689,True
5,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,2.632152,2.0,0.999689,True
5,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,19.030886,2.0,0.999689,True
5,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,3.291289,2.0,0.999689,True
5,FlatLine,SigMaHaKNN_d2_k3,Signatures,24.364517,2.0,0.999689,True
5,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,7.966059,2.0,0.999689,True
6,normal,SigMaHaKNN_d2_k3,Signatures,2.34017,2.0,0.999689,True
6,PartialBypass,SigMaHaKNN_d2_k3,Signatures,1.730823,2.0,0.999689,True
6,Smoothing,SigMaHaKNN_d2_k3,Signatures,0.880865,0.481151,0.999689,False
6,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,27.266745,2.0,0.999689,True
6,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,9.661774,2.0,0.999689,True
6,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,5.070498,2.0,0.999689,True
6,FlatLine,SigMaHaKNN_d2_k3,Signatures,3.208264,2.0,0.999689,True
6,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,1.685601,2.0,0.999689,True
7,normal,SigMaHaKNN_d2_k3,Signatures,45.431356,2.0,0.999689,True
7,PartialBypass,SigMaHaKNN_d2_k3,Signatures,3.274132,2.0,0.999689,True
7,Smoothing,SigMaHaKNN_d2_k3,Signatures,7.37265,2.0,0.999689,True
7,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,140.782811,2.0,0.999689,True
7,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,16.71008,2.0,0.999689,True
7,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,39.94236,2.0,0.999689,True
7,FlatLine,SigMaHaKNN_d2_k3,Signatures,43.696207,2.0,0.999689,True
7,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,45.709134,2.0,0.999689,True
8,normal,SigMaHaKNN_d2_k3,Signatures,45.786363,2.0,0.999689,True
8,PartialBypass,SigMaHaKNN_d2_k3,Signatures,2.37224,2.0,0.999689,True
8,Smoothing,SigMaHaKNN_d2_k3,Signatures,6.848095,2.0,0.999689,True
8,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,5.098291,2.0,0.999689,True
8,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,16.505648,2.0,0.999689,True
8,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,183.662382,2.0,0.999689,True
8,FlatLine,SigMaHaKNN_d2_k3,Signatures,44.247489,2.0,0.999689,True
8,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,46.489647,2.0,0.999689,True
9,normal,SigMaHaKNN_d2_k3,Signatures,2.406731,2.0,0.999689,True
9,PartialBypass,SigMaHaKNN_d2_k3,Signatures,11.382957,2.0,0.999689,True
9,Smoothing,SigMaHaKNN_d2_k3,Signatures,7.785975,2.0,0.999689,True
9,FlipSchedule,SigMaHaKNN_d2_k3,Signatures,68.146691,2.0,0.999689,True
9,SuddenDrop,SigMaHaKNN_d2_k3,Signatures,7.305945,2.0,0.999689,True
9,SyntheticNoise,SigMaHaKNN_d2_k3,Signatures,2.341466,2.0,0.999689,True
9,FlatLine,SigMaHaKNN_d2_k3,Signatures,4.781745,2.0,0.999689,True
9,SpikeEvent,SigMaHaKNN_d2_k3,Signatures,1.844742,2.0,0.999689,True
0,normal,SigMaHaKNN_d3_k10,Signatures,6.090809,2.0,0.986828,True
0,PartialBypass,SigMaHaKNN_d3_k10,Signatures,2.976871,1.096678,0.986828,True
0,Smoothing,SigMaHaKNN_d3_k10,Signatures,1.479382,0.010513,0.986828,False
0,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,314.99275,2.0,0.986828,True
0,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,2.291633,0.599658,0.986828,False
0,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,3.322801,1.347589,0.986828,True
0,FlatLine,SigMaHaKNN_d3_k10,Signatures,10.629547,2.0,0.986828,True
0,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,11.606694,2.0,0.986828,True
1,normal,SigMaHaKNN_d3_k10,Signatures,5.342251,2.0,0.986828,True
1,PartialBypass,SigMaHaKNN_d3_k10,Signatures,2.789133,0.960507,0.986828,False
1,Smoothing,SigMaHaKNN_d3_k10,Signatures,1.654472,0.137509,0.986828,False
1,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,3.329884,1.352727,0.986828,True
1,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,3.760354,1.664957,0.986828,True
1,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,1.870116,0.293921,0.986828,False
1,FlatLine,SigMaHaKNN_d3_k10,Signatures,5.721631,2.0,0.986828,True
1,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,22.107092,2.0,0.986828,True
2,normal,SigMaHaKNN_d3_k10,Signatures,1.221853,0.0,0.986828,False
2,PartialBypass,SigMaHaKNN_d3_k10,Signatures,2.823204,0.98522,0.986828,False
2,Smoothing,SigMaHaKNN_d3_k10,Signatures,4.374,2.0,0.986828,True
2,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,3.497642,1.474406,0.986828,True
2,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,4.589457,2.0,0.986828,True
2,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,2.01358,0.397979,0.986828,False
2,FlatLine,SigMaHaKNN_d3_k10,Signatures,3.605919,1.552942,0.986828,True
2,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,10.770255,2.0,0.986828,True
3,normal,SigMaHaKNN_d3_k10,Signatures,9.526116,2.0,0.986828,True
3,PartialBypass,SigMaHaKNN_d3_k10,Signatures,3.4247,1.421499,0.986828,True
3,Smoothing,SigMaHaKNN_d3_k10,Signatures,2.643859,0.855136,0.986828,False
3,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,5.257506,2.0,0.986828,True
3,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,2.699415,0.895433,0.986828,False
3,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,8.059613,2.0,0.986828,True
3,FlatLine,SigMaHaKNN_d3_k10,Signatures,13.865227,2.0,0.986828,True
3,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,9.526116,2.0,0.986828,True
4,normal,SigMaHaKNN_d3_k10,Signatures,1.395628,0.0,0.986828,False
4,PartialBypass,SigMaHaKNN_d3_k10,Signatures,3.641265,1.578579,0.986828,True
4,Smoothing,SigMaHaKNN_d3_k10,Signatures,4.501908,2.0,0.986828,True
4,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,5.485928,2.0,0.986828,True
4,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,4.890696,2.0,0.986828,True
4,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,1.936265,0.341901,0.986828,False
4,FlatLine,SigMaHaKNN_d3_k10,Signatures,5.240509,2.0,0.986828,True
4,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,44.123496,2.0,0.986828,True
5,normal,SigMaHaKNN_d3_k10,Signatures,10.956094,2.0,0.986828,True
5,PartialBypass,SigMaHaKNN_d3_k10,Signatures,9.526507,2.0,0.986828,True
5,Smoothing,SigMaHaKNN_d3_k10,Signatures,6.688765,2.0,0.986828,True
5,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,5.698768,2.0,0.986828,True
5,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,6.039546,2.0,0.986828,True
5,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,11.742172,2.0,0.986828,True
5,FlatLine,SigMaHaKNN_d3_k10,Signatures,24.786983,2.0,0.986828,True
5,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,6.611745,2.0,0.986828,True
6,normal,SigMaHaKNN_d3_k10,Signatures,6.518806,2.0,0.986828,True
6,PartialBypass,SigMaHaKNN_d3_k10,Signatures,5.36415,2.0,0.986828,True
6,Smoothing,SigMaHaKNN_d3_k10,Signatures,1.840116,0.272161,0.986828,False
6,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,10.04464,2.0,0.986828,True
6,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,3.588376,1.540218,0.986828,True
6,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,9.313535,2.0,0.986828,True
6,FlatLine,SigMaHaKNN_d3_k10,Signatures,23.394766,2.0,0.986828,True
6,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,6.551942,2.0,0.986828,True
7,normal,SigMaHaKNN_d3_k10,Signatures,74.073259,2.0,0.986828,True
7,PartialBypass,SigMaHaKNN_d3_k10,Signatures,8.643104,2.0,0.986828,True
7,Smoothing,SigMaHaKNN_d3_k10,Signatures,9.233343,2.0,0.986828,True
7,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,341.111096,2.0,0.986828,True
7,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,8.658349,2.0,0.986828,True
7,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,26.705418,2.0,0.986828,True
7,FlatLine,SigMaHaKNN_d3_k10,Signatures,32.182305,2.0,0.986828,True
7,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,78.592296,2.0,0.986828,True
8,normal,SigMaHaKNN_d3_k10,Signatures,68.562246,2.0,0.986828,True
8,PartialBypass,SigMaHaKNN_d3_k10,Signatures,5.923251,2.0,0.986828,True
8,Smoothing,SigMaHaKNN_d3_k10,Signatures,9.222421,2.0,0.986828,True
8,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,9.844748,2.0,0.986828,True
8,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,13.313168,2.0,0.986828,True
8,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,315.976662,2.0,0.986828,True
8,FlatLine,SigMaHaKNN_d3_k10,Signatures,28.023789,2.0,0.986828,True
8,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,73.202943,2.0,0.986828,True
9,normal,SigMaHaKNN_d3_k10,Signatures,8.525947,2.0,0.986828,True
9,PartialBypass,SigMaHaKNN_d3_k10,Signatures,6.309191,2.0,0.986828,True
9,Smoothing,SigMaHaKNN_d3_k10,Signatures,4.067588,1.887802,0.986828,True
9,FlipSchedule,SigMaHaKNN_d3_k10,Signatures,20.094416,2.0,0.986828,True
9,SuddenDrop,SigMaHaKNN_d3_k10,Signatures,4.395987,2.0,0.986828,True
9,SyntheticNoise,SigMaHaKNN_d3_k10,Signatures,8.003094,2.0,0.986828,True
9,FlatLine,SigMaHaKNN_d3_k10,Signatures,30.776081,2.0,0.986828,True
9,SpikeEvent,SigMaHaKNN_d3_k10,Signatures,15.928438,2.0,0.986828,True
0,normal,SigMaHaKNN_d3_k20,Signatures,2.490336,0.44722,0.938846,False
0,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.599846,0.161177,0.938846,False
0,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.345886,0.0796,0.938846,False
0,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,191.105733,2.0,0.938846,True
0,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.474231,0.120827,0.938846,False
0,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,3.051872,0.627597,0.938846,False
0,FlatLine,SigMaHaKNN_d3_k20,Signatures,3.866103,0.889144,0.938846,False
0,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,6.535832,1.746715,0.938846,True
1,normal,SigMaHaKNN_d3_k20,Signatures,1.865311,0.24645,0.938846,False
1,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.398044,0.096354,0.938846,False
1,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.514679,0.13382,0.938846,False
1,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,1.738593,0.205745,0.938846,False
1,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.712806,0.197462,0.938846,False
1,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,1.188604,0.029078,0.938846,False
1,FlatLine,SigMaHaKNN_d3_k20,Signatures,3.071445,0.633884,0.938846,False
1,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,5.840644,1.523407,0.938846,True
2,normal,SigMaHaKNN_d3_k20,Signatures,1.224449,0.040592,0.938846,False
2,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.495781,0.127749,0.938846,False
2,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.721818,0.200357,0.938846,False
2,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,1.764057,0.213925,0.938846,False
2,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.754523,0.210862,0.938846,False
2,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,1.246565,0.047696,0.938846,False
2,FlatLine,SigMaHaKNN_d3_k20,Signatures,1.713449,0.197669,0.938846,False
2,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,1.928352,0.2667,0.938846,False
3,normal,SigMaHaKNN_d3_k20,Signatures,7.331072,2.0,0.938846,True
3,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.281191,0.058819,0.938846,False
3,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.272334,0.055974,0.938846,False
3,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,1.660488,0.180657,0.938846,False
3,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.284729,0.059955,0.938846,False
3,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,7.262412,1.980107,0.938846,True
3,FlatLine,SigMaHaKNN_d3_k20,Signatures,6.944655,1.878037,0.938846,True
3,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,7.331072,2.0,0.938846,True
4,normal,SigMaHaKNN_d3_k20,Signatures,1.438478,0.109342,0.938846,False
4,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.69981,0.193288,0.938846,False
4,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.786929,0.221272,0.938846,False
4,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,2.047651,0.305021,0.938846,False
4,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.824306,0.233278,0.938846,False
4,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,1.394704,0.095281,0.938846,False
4,FlatLine,SigMaHaKNN_d3_k20,Signatures,2.428634,0.427401,0.938846,False
4,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,6.516007,1.740347,0.938846,True
5,normal,SigMaHaKNN_d3_k20,Signatures,3.600729,0.803901,0.938846,False
5,PartialBypass,SigMaHaKNN_d3_k20,Signatures,3.057397,0.629372,0.938846,False
5,Smoothing,SigMaHaKNN_d3_k20,Signatures,2.106766,0.32401,0.938846,False
5,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,2.591631,0.479758,0.938846,False
5,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.99245,0.287289,0.938846,False
5,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,3.017033,0.616406,0.938846,False
5,FlatLine,SigMaHaKNN_d3_k20,Signatures,7.244746,1.974432,0.938846,True
5,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,5.404303,1.383245,0.938846,True
6,normal,SigMaHaKNN_d3_k20,Signatures,3.458943,0.758356,0.938846,False
6,PartialBypass,SigMaHaKNN_d3_k20,Signatures,1.735833,0.204859,0.938846,False
6,Smoothing,SigMaHaKNN_d3_k20,Signatures,1.5972,0.160327,0.938846,False
6,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,3.222203,0.682311,0.938846,False
6,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.720743,0.200012,0.938846,False
6,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,2.619564,0.488731,0.938846,False
6,FlatLine,SigMaHaKNN_d3_k20,Signatures,9.389063,2.0,0.938846,True
6,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,3.670331,0.826259,0.938846,False
7,normal,SigMaHaKNN_d3_k20,Signatures,40.682065,2.0,0.938846,True
7,PartialBypass,SigMaHaKNN_d3_k20,Signatures,4.117587,0.969926,0.938846,True
7,Smoothing,SigMaHaKNN_d3_k20,Signatures,4.016455,0.93744,0.938846,False
7,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,158.089547,2.0,0.938846,True
7,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,2.482298,0.444638,0.938846,False
7,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,32.678417,2.0,0.938846,True
7,FlatLine,SigMaHaKNN_d3_k20,Signatures,35.403768,2.0,0.938846,True
7,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,42.585396,2.0,0.938846,True
8,normal,SigMaHaKNN_d3_k20,Signatures,39.55779,2.0,0.938846,True
8,PartialBypass,SigMaHaKNN_d3_k20,Signatures,4.249376,1.012259,0.938846,True
8,Smoothing,SigMaHaKNN_d3_k20,Signatures,4.290598,1.025501,0.938846,True
8,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,4.516187,1.097964,0.938846,True
8,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,3.305953,0.709213,0.938846,False
8,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,180.829384,2.0,0.938846,True
8,FlatLine,SigMaHaKNN_d3_k20,Signatures,33.489889,2.0,0.938846,True
8,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,40.932154,2.0,0.938846,True
9,normal,SigMaHaKNN_d3_k20,Signatures,9.369444,2.0,0.938846,True
9,PartialBypass,SigMaHaKNN_d3_k20,Signatures,2.17178,0.344894,0.938846,False
9,Smoothing,SigMaHaKNN_d3_k20,Signatures,2.022489,0.296938,0.938846,False
9,FlipSchedule,SigMaHaKNN_d3_k20,Signatures,4.123834,0.971933,0.938846,True
9,SuddenDrop,SigMaHaKNN_d3_k20,Signatures,1.977378,0.282448,0.938846,False
9,SyntheticNoise,SigMaHaKNN_d3_k20,Signatures,5.894755,1.540788,0.938846,True
9,FlatLine,SigMaHaKNN_d3_k20,Signatures,20.151512,2.0,0.938846,True
9,SpikeEvent,SigMaHaKNN_d3_k20,Signatures,14.943746,2.0,0.938846,True
0,normal,SigMaHaKNN_d3_k3,Signatures,88.033485,2.0,0.9962,True
0,PartialBypass,SigMaHaKNN_d3_k3,Signatures,28.817668,2.0,0.9962,True
0,Smoothing,SigMaHaKNN_d3_k3,Signatures,16.230288,2.0,0.9962,True
0,FlipSchedule,SigMaHaKNN_d3_k3,Signatures,3192.79876,2.0,0.9962,True
0,SuddenDrop,SigMaHaKNN_d3_k3,Signatures,20.629594,2.0,0.9962,True
0,SyntheticNoise,SigMaHaKNN_d3_k3,Signatures,76.566019,2.0,0.9962,True
0,FlatLine,SigMaHaKNN_d3_k3,Signatures,193.812507,2.0,0.9962,True
0,SpikeEvent,SigMaHaKNN_d3_k3,Signatures,210.079208,2.0,0.9962,True
1,normal,SigMaHaKNN_d3_k3,Signatures,69.214781,2.0,0.9962,True
1,PartialBypass,SigMaHaKNN_d3_k3,Signatures,21.830208,2.0,0.9962,True
1,Smoothing,SigMaHaKNN_d3_k3,Signatures,8.674771,2.0,0.9962,True
1,FlipSchedule,SigMaHaKNN_d3_k3,Signatures,36.689933,2.0,0.9962,True
1,SuddenDrop,SigMaHaKNN_d3_k3,Signatures,24.40187,2.0,0.9962,True
1,SyntheticNoise,SigMaHaKNN_d3_k3,Signatures,23.693779,2.0,0.9962,True
1,FlatLine,SigMaHaKNN_d3_k3,Signatures,29.331372,2.0,0.9962,True
1,SpikeEvent,SigMaHaKNN_d3_k3,Signatures,151.565979,2.0,0.9962,True
2,normal,SigMaHaKNN_d3_k3,Signatures,8.240559,2.0,0.9962,True
2,PartialBypass,SigMaHaKNN_d3_k3,Signatures,17.599404,2.0,0.9962,True
2,Smoothing,SigMaHaKNN_d3_k3,Signatures,27.626655,2.0,0.9962,True
2,FlipSchedule,SigMaHaKNN_d3_k3,Signatures,23.002318,2.0,0.9962,True
2,SuddenDrop,SigMaHaKNN_d3_k3,Signatures,29.092491,2.0,0.9962,True
2,SyntheticNoise,SigMaHaKNN_d3_k3,Signatures,12.203133,2.0,0.9962,True
2,FlatLine,SigMaHaKNN_d3_k3,Signatures,41.137759,2.0,0.9962,True
2,SpikeEvent,SigMaHaKNN_d3_k3,Signatures,88.712982,2.0,0.9962,True
3,normal,SigMaHaKNN_d3_k3,Signatures,71.596875,2.0,0.9962,True
